name,id,date,competition,venue,indoor,disciplineCode,disciplineNameUrlSlug,typeNameUrlSlug,discipline,country,category,race,place,mark,wind,notlegal,resultscore,remark,__typename
Nicola Olyslagers,14455361,3-Nov-12,Sydney,Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.75,,FALSE,974,,resultsByDateResults
Nicola Olyslagers,14455361,1-Dec-12,"Hobart Australian All Schools Ch., Hobart",Hobart (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,2,1.75,,FALSE,974,,resultsByDateResults
Nicola Olyslagers,14455361,12-Jan-13,"Sydney NSW Club Ch., Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.75,,FALSE,974,,resultsByDateResults
Nicola Olyslagers,14455361,19-Jan-13,"Sydney AYOF, Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.8,,FALSE,1023,,resultsByDateResults
Nicola Olyslagers,14455361,26-Jan-13,Glendale,Glendale (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.75,,FALSE,974,,resultsByDateResults
Nicola Olyslagers,14455361,27-Jan-13,Glendale - U20 Events,Glendale (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.7,,FALSE,926,,resultsByDateResults
Nicola Olyslagers,14455361,2-Feb-13,"Glendale Hunter Track Classic, Glendale",Glendale (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,2,1.76,,FALSE,984,,resultsByDateResults
Nicola Olyslagers,14455361,9-Feb-13,"Sydney NSW U18 Ch., Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.74,,FALSE,965,,resultsByDateResults
Nicola Olyslagers,14455361,2-Mar-13,"Sydney NSW Open Ch., Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,2,1.7,,FALSE,926,,resultsByDateResults
Nicola Olyslagers,14455361,12-Mar-13,"Perth Australian U18 Ch., Perth",Perth (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,4,1.72,,FALSE,945,,resultsByDateResults
Nicola Olyslagers,14455361,14-Mar-13,"Perth Australian Jun. Ch., Perth",Perth (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,3,1.7,,FALSE,926,,resultsByDateResults
Nicola Olyslagers,14455361,14-Apr-13,"Sydney Australian Open Ch., Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,B,F,7,1.78,,FALSE,1004,,resultsByDateResults
Nicola Olyslagers,14455361,18-Sep-13,"Syndey NSWCIS Secondary Ch., Sydney - U18 Events",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.75,,FALSE,974,,resultsByDateResults
Nicola Olyslagers,14455361,12-Oct-13,"Sydney NSW All Schools Ch., Sydney - U18 Events",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.83,,FALSE,1052,,resultsByDateResults
Nicola Olyslagers,14455361,16-Nov-13,"Sydney NSW Relay Ch., Sydney - U18 Events",Sydney (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,F,F,4,5.14,,FALSE,813,,resultsByDateResults
Nicola Olyslagers,14455361,7-Dec-13,"Townsville Australian All Schools Ch., Townsville",Townsville (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,3,1.79,,FALSE,1013,,resultsByDateResults
Nicola Olyslagers,14455361,14-Dec-13,Sydney - U20 Events,Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.75,,FALSE,974,,resultsByDateResults
Nicola Olyslagers,14455361,18-Jan-14,"Brisbane Denise Boyd Shield, Brisbane - U20 Events",Brisbane (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.8,,FALSE,1023,,resultsByDateResults
Nicola Olyslagers,14455361,25-Jan-14,"Wollongong NSW Ch., Wollongong",Wollongong (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.76,,FALSE,984,,resultsByDateResults
Nicola Olyslagers,14455361,9-Feb-14,"Sydney NSW Jun. Ch., Sydney - U20 Events",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.79,,FALSE,1013,,resultsByDateResults
Nicola Olyslagers,14455361,15-Feb-14,"Adelaide Track Classic, Adelaide",Adelaide (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,2,1.8,,FALSE,1023,,resultsByDateResults
Nicola Olyslagers,14455361,1-Mar-14,"Sydney NSW Ch., Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.86,,FALSE,1082,,resultsByDateResults
Nicola Olyslagers,14455361,16-Mar-14,"Sydney Australian Jun. Ch., Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,3,1.79,,FALSE,1013,,resultsByDateResults
Nicola Olyslagers,14455361,22-Mar-14,"Melbourne IAAF World Challenge, Albert Park, Melbourne","Albert Park, Melbourne (AUS)",FALSE,HJ,high-jump,jumps,High Jump,AUS,B,F,2,1.83,,FALSE,1052,,resultsByDateResults
Nicola Olyslagers,14455361,6-Apr-14,"Melbourne Australian Ch., Albert Park, Melbourne","Albert Park, Melbourne (AUS)",FALSE,HJ,high-jump,jumps,High Jump,AUS,B,F,4,1.83,,FALSE,1052,,resultsByDateResults
Nicola Olyslagers,14455361,1-Jun-14,"Sydney NSW Pre Departure, Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.77,,FALSE,994,,resultsByDateResults
Nicola Olyslagers,14455361,7-Jun-14,"Sydney Hunter Winter Series, Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.78,,FALSE,1004,,resultsByDateResults
Nicola Olyslagers,14455361,14-Jun-14,"Brisbane QA Winter Series, Brisbane",Brisbane (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,3,1.75,,FALSE,974,,resultsByDateResults
Nicola Olyslagers,14455361,5-Jul-14,"Burnaby Trevor Craven Memorial, Burnaby - U20 Events",Burnaby (CAN),FALSE,HJ,high-jump,jumps,High Jump,CAN,F,F,1,1.8,,FALSE,1023,,resultsByDateResults
Nicola Olyslagers,14455361,10-Jul-14,"Burnaby Harry Jerome International Track Classic, Burnaby",Burnaby (CAN),FALSE,HJ,high-jump,jumps,High Jump,CAN,D,F,3,1.81,,FALSE,1033,,resultsByDateResults
Nicola Olyslagers,14455361,25-Jul-14,"Eugene IAAF World Junior Championships, Hayward Field, Eugene, OR","Hayward Field, Eugene, OR (USA)",FALSE,HJ,high-jump,jumps,High Jump,USA,C,Q2,9,1.79,,FALSE,1013,,resultsByDateResults
Nicola Olyslagers,14455361,11-Oct-14,"Sydney NSW All Schools, Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.81,,FALSE,1033,,resultsByDateResults
Nicola Olyslagers,14455361,20-Jan-15,"Wanganui Cooks Classic, Wanganui",Wanganui (NZL),FALSE,HJ,high-jump,jumps,High Jump,NZL,F,F,1,1.87,,FALSE,1091,,resultsByDateResults
Nicola Olyslagers,14455361,31-Jan-15,"Glendale Hunter Track Classic, Glendale",Glendale (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,3,1.78,,FALSE,1004,,resultsByDateResults
Nicola Olyslagers,14455361,7-Feb-15,"Sydney NSW U20 Ch., Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.85,,FALSE,1072,,resultsByDateResults
Nicola Olyslagers,14455361,28-Feb-15,"Sydney NSW Ch., Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.8,,FALSE,1023,,resultsByDateResults
Nicola Olyslagers,14455361,15-Mar-15,"Sydney Australian Jun. Ch., Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,3,1.88,,FALSE,1101,,resultsByDateResults
Nicola Olyslagers,14455361,21-Mar-15,"Melbourne IAAF World Challenge, Albert Park, Melbourne","Albert Park, Melbourne (AUS)",FALSE,HJ,high-jump,jumps,High Jump,AUS,B,F,3,1.84,,FALSE,1062,,resultsByDateResults
Nicola Olyslagers,14455361,29-Mar-15,"Brisbane Australian Ch., Brisbane",Brisbane (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,B,F,3,1.85,,FALSE,1072,,resultsByDateResults
Nicola Olyslagers,14455361,6-Jun-15,"Campbelltown NSW Pre Departure, Campbelltown",Campbelltown (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.8,,FALSE,1023,,resultsByDateResults
Nicola Olyslagers,14455361,20-Jun-15,"Glendale NSW Pre Departure, Glendale",Glendale (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.8,,FALSE,1023,,resultsByDateResults
Nicola Olyslagers,14455361,27-Jun-15,"Sydney NSW Pre Departure, Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F1,1,1.83,,FALSE,1052,,resultsByDateResults
Nicola Olyslagers,14455361,12-Jul-15,"Universiade, Main Stadium, Gwangju","Main Stadium, Gwangju (KOR)",FALSE,HJ,high-jump,jumps,High Jump,KOR,B,F,4,1.8,,FALSE,1023,,resultsByDateResults
Nicola Olyslagers,14455361,14-Nov-15,Sydney,Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.8,,FALSE,1023,,resultsByDateResults
Nicola Olyslagers,14455361,30-Jan-16,"Glendale Hunter Track Classic, Glendale",Glendale (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.8,,FALSE,1023,,resultsByDateResults
Nicola Olyslagers,14455361,20-Feb-16,"Canberra Track Classic, Canberra",Canberra (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,3,1.85,,FALSE,1072,,resultsByDateResults
Nicola Olyslagers,14455361,27-Feb-16,"Sydney NSW Ch., Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.8,,FALSE,1023,,resultsByDateResults
Nicola Olyslagers,14455361,5-Mar-16,"Melbourne IAAF World Challenge, Albert Park, Melbourne","Albert Park, Melbourne (AUS)",FALSE,HJ,high-jump,jumps,High Jump,AUS,B,F,2,1.83,,FALSE,1052,,resultsByDateResults
Nicola Olyslagers,14455361,19-Mar-16,"Brisbane Queensland Track Classic, Brisbane",Brisbane (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,2,1.85,,FALSE,1072,,resultsByDateResults
Nicola Olyslagers,14455361,3-Apr-16,"Sydney Australian Ch., SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,HJ,high-jump,jumps,High Jump,AUS,B,F,4,1.83,,FALSE,1052,,resultsByDateResults
Nicola Olyslagers,14455361,16-Apr-16,"Canberra High Noon Series, Canberra",Canberra (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.82,,FALSE,1043,,resultsByDateResults
Nicola Olyslagers,14455361,15-Jul-16,"Eberstadt Internationales Hochsprung-Meeting, Eberstadt - U23 Events",Eberstadt (GER),FALSE,HJ,high-jump,jumps,High Jump,GER,F,F,1,1.88,,FALSE,1101,,resultsByDateResults
Nicola Olyslagers,14455361,22-Jan-17,"Unna Hallen-Hochsprung-Meeting, Unna",Unna (GER),TRUE,HJ,high-jump,jumps,High Jump,GER,E,F,4,1.82,,FALSE,1043,,resultsByDateResults
Nicola Olyslagers,14455361,28-Jan-17,"Dortmund Flying Indoor, Dortmund",Dortmund (GER),TRUE,HJ,high-jump,jumps,High Jump,GER,F,F,1,1.77,,FALSE,994,,resultsByDateResults
Nicola Olyslagers,14455361,5-Feb-17,"Leverkusen Regional Ind. Ch., Leverkusen",Leverkusen (GER),TRUE,HJ,high-jump,jumps,High Jump,GER,F,F,OC,1.83,,FALSE,1052,,resultsByDateResults
Nicola Olyslagers,14455361,26-Feb-17,"Sydney NSW Ch., Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,2,1.83,,FALSE,1052,,resultsByDateResults
Nicola Olyslagers,14455361,11-Mar-17,"Canberra Summer of aths Grand Prix, Canberra",Canberra (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,2,1.85,,FALSE,1072,,resultsByDateResults
Nicola Olyslagers,14455361,31-Mar-17,"Sydney Australian Ch., Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,B,Q,1,1.81,,FALSE,1033,,resultsByDateResults
Nicola Olyslagers,14455361,2-Apr-17,"Sydney Australian Ch., Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,B,F,4,1.83,,FALSE,1052,,resultsByDateResults
Nicola Olyslagers,14455361,9-Jul-17,Mingara,Mingara (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.89,,FALSE,1111,,resultsByDateResults
Nicola Olyslagers,14455361,16-Jul-17,"Brisbane UQ Sport Spring Series Meet, Brisbane",Brisbane (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.9,,FALSE,1121,,resultsByDateResults
Nicola Olyslagers,14455361,29-Jul-17,Gold Coast,Gold Coast (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.85,,FALSE,1072,,resultsByDateResults
Nicola Olyslagers,14455361,10-Aug-17,"London IAAF World Championships in Athletics, Olympic Stadium, London","Olympic Stadium, London (GBR)",FALSE,HJ,high-jump,jumps,High Jump,GBR,OW,Q1,,NH,,FALSE,0,,resultsByDateResults
Nicola Olyslagers,14455361,26-Aug-17,"Universiade, Taipei Municipal Stadium, Taipei City","Taipei Municipal Stadium, Taipei City (TPE)",FALSE,HJ,high-jump,jumps,High Jump,TPE,B,Q1,1,1.75,,FALSE,974,,resultsByDateResults
Nicola Olyslagers,14455361,28-Aug-17,"Universiade, Taipei Municipal Stadium, Taipei City","Taipei Municipal Stadium, Taipei City (TPE)",FALSE,HJ,high-jump,jumps,High Jump,TPE,B,F,7,1.88,,FALSE,1101,,resultsByDateResults
Nicola Olyslagers,14455361,27-Sep-17,"Gold Coast Australian University Games, Gold Coast",Gold Coast (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.85,,FALSE,1072,,resultsByDateResults
Nicola Olyslagers,14455361,28-Oct-17,"Sydney Treloar Shield, Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F1,1,1.86,,FALSE,1082,,resultsByDateResults
Nicola Olyslagers,14455361,18-Nov-17,"Brisbane Benita Willis Shield, Brisbane",Brisbane (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.83,,FALSE,1052,,resultsByDateResults
Nicola Olyslagers,14455361,25-Nov-17,"Sydney Treloar Shield, Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F1,1,1.88,,FALSE,1101,,resultsByDateResults
Nicola Olyslagers,14455361,16-Dec-17,"Brisbane Carlee Beattie Shield, Brisbane",Brisbane (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.8,,FALSE,1023,,resultsByDateResults
Nicola Olyslagers,14455361,23-Dec-17,"Sydney Albie Thomas + Bankstown All-Comers, Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F2,1,1.85,,FALSE,1072,,resultsByDateResults
Nicola Olyslagers,14455361,20-Jan-18,"Glendale Hunter Track Classic, Glendale",Glendale (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.8,,FALSE,1023,,resultsByDateResults
Nicola Olyslagers,14455361,27-Jan-18,"Canberra AACT Ch., Canberra",Canberra (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.9,,FALSE,1121,,resultsByDateResults
Nicola Olyslagers,14455361,3-Feb-18,"Sydney NSW Ch., Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.84,,FALSE,1062,,resultsByDateResults
Nicola Olyslagers,14455361,18-Feb-18,"Gold Coast Australian Ch., Gold Coast",Gold Coast (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,B,F,3,1.8,,FALSE,1023,,resultsByDateResults
Nicola Olyslagers,14455361,10-Mar-18,"Sydney NSW All-Comers, Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.86,,FALSE,1082,,resultsByDateResults
Nicola Olyslagers,14455361,17-Mar-18,"Sydney Athletics Grand Prix, Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.88,,FALSE,1101,,resultsByDateResults
Nicola Olyslagers,14455361,28-Mar-18,"Brisbane Queensland International Track Classic, Brisbane",Brisbane (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,E,F,1,1.84,,FALSE,1062,,resultsByDateResults
Nicola Olyslagers,14455361,14-Apr-18,"Gold Coast Commonwealth Games, Gold Coast",Gold Coast (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,A,F,3,1.91,,FALSE,1131,,resultsByDateResults
Nicola Olyslagers,14455361,22-Jun-18,"Bühl Hochsprung Meeting, Bühl",Bühl (GER),FALSE,HJ,high-jump,jumps,High Jump,GER,F,F,2,1.9,,FALSE,1121,,resultsByDateResults
Nicola Olyslagers,14455361,28-Jun-18,"Sollentuna Folksam GP, Sollentuna",Sollentuna (SWE),FALSE,HJ,high-jump,jumps,High Jump,SWE,C,F,8,1.87,,FALSE,1091,,resultsByDateResults
Nicola Olyslagers,14455361,8-Jul-18,"Viersen Internationales Hochsprung Meeting, Viersen",Viersen (GER),FALSE,HJ,high-jump,jumps,High Jump,GER,F,F,1,1.88,,FALSE,1101,,resultsByDateResults
Nicola Olyslagers,14455361,16-Jul-18,"Cork City Sports, Cork",Cork (IRL),FALSE,HJ,high-jump,jumps,High Jump,IRL,D,F,1,1.86,,FALSE,1082,,resultsByDateResults
Nicola Olyslagers,14455361,18-Jul-18,"Liège Meeting Internationale de la Province de Liège, Liège",Liège (BEL),FALSE,HJ,high-jump,jumps,High Jump,BEL,C,F,3,1.86,,FALSE,1082,,resultsByDateResults
Nicola Olyslagers,14455361,21-Jul-18,"Heusden-Zolder KBC Night of Athletics, Heusden-Zolder",Heusden-Zolder (BEL),FALSE,HJ,high-jump,jumps,High Jump,BEL,C,F,1,1.88,,FALSE,1101,,resultsByDateResults
Nicola Olyslagers,14455361,31-Aug-18,"Bruxelles Memorial van Damme, Boudewijnstadion, Bruxelles - Promotional Events","Boudewijnstadion, Bruxelles (BEL)",FALSE,HJ,high-jump,jumps,High Jump,BEL,A,F,2,1.87,,FALSE,1091,,resultsByDateResults
Nicola Olyslagers,14455361,9-Sep-18,"Ostrava IAAF Continental Cup, Ostrava",Ostrava (CZE),FALSE,HJ,high-jump,jumps,High Jump,CZE,GW,F,5,1.87,,FALSE,1091,,resultsByDateResults
Nicola Olyslagers,14455361,15-Dec-18,"Sydney NSW Club Ch., Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,2,1.85,,FALSE,1072,,resultsByDateResults
Nicola Olyslagers,14455361,9-Feb-19,"AACT Ch., Canberra",Canberra (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,E,F,1,1.94,,FALSE,1160,,resultsByDateResults
Nicola Olyslagers,14455361,23-Feb-19,"Track Classic, Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,C,F,1,1.88,,FALSE,1101,,resultsByDateResults
Nicola Olyslagers,14455361,8-Mar-19,"NSW Ch., Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,E,F,2,1.89,,FALSE,1111,,resultsByDateResults
Nicola Olyslagers,14455361,16-Mar-19,"Jandakot Airport Perth Track Classic, Perth",Perth (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,C,F,1,1.84,,FALSE,1062,,resultsByDateResults
Nicola Olyslagers,14455361,7-Apr-19,"Australian Ch., Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,B,F,1,1.92,,FALSE,1140,,resultsByDateResults
Nicola Olyslagers,14455361,12-Apr-19,"UniSport Nationals Athletics, Sydney",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.85,,FALSE,1072,,resultsByDateResults
Nicola Olyslagers,14455361,3-May-19,"IAAF Diamond League, Khalifa International Stadium, Doha - Diamond Discipline","Khalifa International Stadium, Doha (QAT)",FALSE,HJ,high-jump,jumps,High Jump,QAT,GW,F,8,1.85,,FALSE,1072,,resultsByDateResults
Nicola Olyslagers,14455361,3-Jun-19,"Memoriál Josefa Odložila, Stadion Juliska, Praha","Stadion Juliska, Praha (CZE)",FALSE,HJ,high-jump,jumps,High Jump,CZE,C,F,2,1.91,,FALSE,1131,,resultsByDateResults
Nicola Olyslagers,14455361,9-Jun-19,"FBK Games, Blankers-Koen Stadion, Hengelo","Blankers-Koen Stadion, Hengelo (NED)",FALSE,HJ,high-jump,jumps,High Jump,NED,A,F,8,1.8,,FALSE,1023,,resultsByDateResults
Nicola Olyslagers,14455361,18-Jun-19,"Folksam Grand Prix, Sollentuna",Sollentuna (SWE),FALSE,HJ,high-jump,jumps,High Jump,SWE,C,F,1,1.92,,FALSE,1140,,resultsByDateResults
Nicola Olyslagers,14455361,20-Jun-19,"Golden Spike Ostrava 2019, Mestský Stadion, Ostrava","Mestský Stadion, Ostrava (CZE)",FALSE,HJ,high-jump,jumps,High Jump,CZE,A,F,3,1.96,,FALSE,1180,,resultsByDateResults
Nicola Olyslagers,14455361,30-Jun-19,"Prefontaine Classic, Cobb Track and Angell Field, Stanford, CA - Diamond Discipline","Cobb Track and Angell Field, Stanford, CA (USA)",FALSE,HJ,high-jump,jumps,High Jump,USA,GW,F,7,1.88,,FALSE,1101,,resultsByDateResults
Nicola Olyslagers,14455361,5-Jul-19,"Athletissima, Stade Olympique de la Pontaise, Lausanne - Diamond Discipline","Stade Olympique de la Pontaise, Lausanne (SUI)",FALSE,HJ,high-jump,jumps,High Jump,SUI,GW,F,7,1.91,,FALSE,1131,,resultsByDateResults
Nicola Olyslagers,14455361,12-Jul-19,"Herculis, Stade Louis II, Monaco - Diamond Discipline","Stade Louis II, Monaco (MON)",FALSE,HJ,high-jump,jumps,High Jump,MON,GW,F,3,1.94,,FALSE,1160,,resultsByDateResults
Nicola Olyslagers,14455361,27-Aug-19,"Palio Citta della Quercia, Rovereto",Rovereto (ITA),FALSE,HJ,high-jump,jumps,High Jump,ITA,B,F,5,1.85,,FALSE,1072,,resultsByDateResults
Nicola Olyslagers,14455361,6-Sep-19,"AG Memorial Van Damme, Boudewijnstadion, Bruxelles - Diamond Discipline","Boudewijnstadion, Bruxelles (BEL)",FALSE,HJ,high-jump,jumps,High Jump,BEL,DF,F,7,1.89,,FALSE,1111,,resultsByDateResults
Nicola Olyslagers,14455361,14-Sep-19,"Kamila Skolimowska Memorial, Stadion Śląski, Chorzów","Stadion Śląski, Chorzów (POL)",FALSE,HJ,high-jump,jumps,High Jump,POL,C,F,3,1.9,,FALSE,1121,,resultsByDateResults
Nicola Olyslagers,14455361,27-Sep-19,"IAAF World Championships in Athletics, Khalifa International Stadium, Doha","Khalifa International Stadium, Doha (QAT)",FALSE,HJ,high-jump,jumps,High Jump,QAT,OW,Q2,6,1.89,,FALSE,1111,,resultsByDateResults
Nicola Olyslagers,14455361,13-Feb-20,"Canberra Track Classic, AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,HJ,high-jump,jumps,High Jump,AUS,D,F,2,1.96,,FALSE,1180,,resultsByDateResults
Nicola Olyslagers,14455361,22-Feb-20,"Sydney Track Classic, SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,HJ,high-jump,jumps,High Jump,AUS,C,F,2,1.94,,FALSE,1160,,resultsByDateResults
Nicola Olyslagers,14455361,28-Feb-20,"Team Ledger Harcourts Capital Classic, Newtown Park Stadium, Wellington","Newtown Park Stadium, Wellington (NZL)",FALSE,HJ,high-jump,jumps,High Jump,NZL,D,F,2,1.96,,FALSE,1180,,resultsByDateResults
Nicola Olyslagers,14455361,6-Mar-20,"NSW Ch., SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,HJ,high-jump,jumps,High Jump,AUS,E,F,1,1.92,,FALSE,1140,,resultsByDateResults
Nicola Olyslagers,14455361,10-Aug-20,"Sollentuna GP, Sollentunavallen, Sollentuna","Sollentunavallen, Sollentuna (SWE)",FALSE,HJ,high-jump,jumps,High Jump,SWE,C,F,2,1.9,,FALSE,1121,,resultsByDateResults
Nicola Olyslagers,14455361,23-Aug-20,"BAUHAUS-Galan, Olympiastadion, Stockholm - Promotional Events","Olympiastadion, Stockholm (SWE)",FALSE,HJ,high-jump,jumps,High Jump,SWE,GW,F,3,1.93,,FALSE,1150,,resultsByDateResults
Nicola Olyslagers,14455361,29-Aug-20,"Hochsprung-Meeting, Sportplatz Fleisbach, Sinn","Sportplatz Fleisbach, Sinn (GER)",FALSE,HJ,high-jump,jumps,High Jump,GER,F,F,1,1.98,,FALSE,1200,,resultsByDateResults
Nicola Olyslagers,14455361,4-Sep-20,"AG Memorial Van Damme, Boudewijnstadion, Bruxelles - Promotional Events","Boudewijnstadion, Bruxelles (BEL)",FALSE,HJ,high-jump,jumps,High Jump,BEL,GW,F,1,1.91,,FALSE,1131,,resultsByDateResults
Nicola Olyslagers,14455361,6-Sep-20,"KBC Nacht van de Atletiek, Stadion De Veen, Heusden-Zolder","Stadion De Veen, Heusden-Zolder (BEL)",FALSE,HJ,high-jump,jumps,High Jump,BEL,C,F,1,1.96,,FALSE,1180,,resultsByDateResults
Nicola Olyslagers,14455361,15-Sep-20,"70th Hanžeković Memorial, Sports Park Mladost, Zagreb","Sports Park Mladost, Zagreb (CRO)",FALSE,HJ,high-jump,jumps,High Jump,CRO,A,F,2,1.9,,FALSE,1121,,resultsByDateResults
Nicola Olyslagers,14455361,17-Sep-20,"Golden Gala Pietro Mennea, Stadio Olimpico, Roma - Promotional Events","Stadio Olimpico, Roma (ITA)",FALSE,HJ,high-jump,jumps,High Jump,ITA,GW,F,3,1.95,,FALSE,1170,,resultsByDateResults
Nicola Olyslagers,14455361,25-Feb-21,"Super Summer Series, AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,HJ,high-jump,jumps,High Jump,AUS,D,F,1,1.96,,FALSE,1180,,resultsByDateResults
Nicola Olyslagers,14455361,5-Mar-21,"NSW Open Ch., Olympic Stadium, Sydney","Olympic Stadium, Sydney (AUS)",FALSE,HJ,high-jump,jumps,High Jump,AUS,E,F,1,1.91,,FALSE,1131,,resultsByDateResults
Nicola Olyslagers,14455361,11-Mar-21,"Canberra Track Classic, AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,HJ,high-jump,jumps,High Jump,AUS,C,F,1,1.91,,FALSE,1131,,resultsByDateResults
